tm_18_90210			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'U2N', 'U2E', 'U2W', 'D2N', 'D2W']
tm_18_90276			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2D', 'U2N', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_90317			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_90349			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'E2U', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E']
tm_18_90401			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'E2U', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_90476			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2D', 'E2U', 'E2D', 'U2N', 'U2E', 'D2N', 'D2E', 'D2W']
tm_18_90549			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2D', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_90585			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_90763			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_91040			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_91392			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_91833			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_105316		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_105365		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2S', 'U2W', 'D2S', 'D2W']
tm_18_105385		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_106377		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2U', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2S', 'D2W']
tm_18_106590		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_106791		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2D', 'U2S', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_107031		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_107089		['E2S', 'W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'S2U', 'S2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_121297		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_121333		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2S', 'U2E', 'U2W', 'D2S']
tm_18_121339		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2S', 'U2E', 'D2S', 'D2E']
tm_18_121346		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2S', 'U2W', 'D2S', 'D2W']
tm_18_121351		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2S', 'D2S', 'D2E', 'D2W']
tm_18_121366		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_121406		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'U2S', 'U2E', 'U2W', 'D2S', 'D2W']
tm_18_121471		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2D', 'U2S', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_121503		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_121545		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'E2U', 'E2D', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E']
tm_18_121587		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'E2U', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_121671		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2D', 'E2U', 'E2D', 'U2S', 'U2E', 'D2S', 'D2E', 'D2W']
tm_18_121735		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2D', 'E2D', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_121771		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_122449		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'S2D', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_122571		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_122870		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2U', 'S2D', 'W2D', 'E2D', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_123012		['E2S', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_127282		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_127351		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_127355		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2W']
tm_18_127463		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2D', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_127469		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2E', 'D2W']
tm_18_127481		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_127488		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_127491		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_127891		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_128115		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2D', 'W2U', 'W2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_128261		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_128398		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'S2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_128547		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_128556		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_128766		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_128977		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_128997		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_129055		['W2N', 'W2S', 'S2W', 'S2E', 'N2W', 'N2E', 'S2U', 'S2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
